source,target,distance
LG01000,LG01001,11.000
LG01001,LG01002,4.000
LG01002,LG01003,5.000
LG01003,LG01004,6.000
LG01004,LG01005,7.000
LG01005,LG01006,8.000
LG01006,LG01007,9.000
LG01007,LG01008,10.000
LG01008,LG01009,11.000
LG01009,LG01010,4.000
LG01010,LG01011,5.000
LG01011,LG01012,6.000
LG01012,LG01013,7.000
LG01013,LG01014,8.000
LG01014,LG01015,9.000
LG01015,LG01016,10.000
LG01016,LG01017,11.000
LG01017,LG01018,4.000
LG01018,LG01019,5.000
LG01019,LG01020,6.000
LG01020,LG01021,7.000
LG01021,LG01022,8.000
LG01022,LG01023,9.000
LG01023,LG01024,10.000
LG01024,LG01025,11.000
LG01025,LG01026,4.000
LG01026,LG01027,5.000
LG01027,LG01028,6.000
LG01028,LG01029,7.000
LG01029,LG01030,8.000
LG01030,LG01031,9.000
LG01031,LG01032,10.000
LG01032,LG01033,11.000
LG01033,LG01034,4.000
LG01034,LG01035,5.000
LG01035,LG01036,6.000
LG01036,LG01037,7.000
LG01037,LG01038,8.000
LG01038,LG01039,9.000
LG01039,LG01040,10.000
LG01040,LG01041,11.000
LG01041,LG01042,4.000
LG01042,LG01043,5.000
LG01043,LG01044,6.000
LG01044,LG01045,7.000
LG01045,LG01046,8.000
LG01046,LG01047,9.000
LG01047,LG01048,10.000
LG01048,LG01049,11.000
LG01049,LG01050,4.000
LG01050,LG01051,5.000
LG01051,LG01052,6.000
LG01052,LG01053,7.000
LG01053,LG01054,8.000
LG01054,LG01055,9.000
LG01055,LG01056,10.000
LG01056,LG01057,11.000
LG01057,LG01058,4.000
LG01058,LG01059,5.000
LG01059,LG01060,6.000
LG01060,LG01061,7.000
LG01061,LG01062,8.000
LG01062,LG01063,9.000
LG01063,LG01064,10.000
LG01064,LG01065,11.000
LG01065,LG01066,4.000
LG01066,LG01067,5.000
LG01067,LG01068,6.000
LG01068,LG01069,7.000
LG01069,LG01070,8.000
LG01070,LG01071,9.000
LG01071,LG01072,10.000
LG01072,LG01073,11.000
LG01073,LG01074,4.000
LG01074,LG01075,5.000
LG01075,LG01076,6.000
LG01076,LG01077,7.000
LG01077,LG01078,8.000
LG01078,LG01079,9.000
LG01079,LG01080,10.000
LG01080,LG01081,11.000
LG01081,LG01082,4.000
LG01082,LG01083,5.000
LG01083,LG01084,6.000
LG01084,LG01085,7.000
LG01085,LG01086,8.000
LG01086,LG01087,9.000
LG01087,LG01088,10.000
LG01088,LG01089,11.000
LG01089,LG01090,4.000
LG01090,LG01091,5.000
LG01091,LG01092,6.000
LG01092,LG01093,7.000
LG01093,LG01094,8.000
LG01094,LG01095,9.000
LG01095,LG01096,10.000
LG01096,LG01097,11.000
LG01097,LG01098,4.000
LG01098,LG01099,5.000
LG01099,LG01100,6.000
LG01100,LG01101,7.000
LG01101,LG01102,8.000
LG01102,LG01103,9.000
LG01103,LG01104,10.000
LG01104,LG01105,11.000
LG01105,LG01106,4.000
LG01106,LG01107,5.000
LG01107,LG01108,6.000
LG01108,LG01109,7.000
LG01109,LG01110,8.000
LG01110,LG01111,9.000
LG01111,LG01112,10.000
LG01112,LG01113,11.000
LG01113,LG01114,4.000
LG01114,LG01115,5.000
LG01115,LG01116,6.000
LG01116,LG01117,7.000
LG01117,LG01118,8.000
LG01118,LG01119,9.000
LG01119,LG01120,10.000
LG01120,LG01121,11.000
LG01121,LG01122,4.000
LG01122,LG01123,5.000
LG01123,LG01124,6.000
LG01124,LG01125,7.000
LG01125,LG01126,8.000
LG01126,LG01127,9.000
LG01127,LG01128,10.000
LG01128,LG01129,11.000
LG01129,LG01130,4.000
LG01130,LG01131,5.000
LG01131,LG01132,6.000
LG01132,LG01133,7.000
LG01133,LG01134,8.000
LG01134,LG01135,9.000
LG01135,LG01136,10.000
LG01136,LG01137,11.000
LG01137,LG01138,4.000
LG01138,LG01139,5.000
LG01139,LG01140,6.000
LG01140,LG01141,7.000
LG01141,LG01142,8.000
LG01142,LG01143,9.000
LG01143,LG01144,10.000
LG01144,LG01145,11.000
LG01145,LG01146,4.000
LG01146,LG01147,5.000
LG01147,LG01148,6.000
LG01148,LG01149,7.000
LG01149,LG01150,8.000
LG01150,LG01151,9.000
LG01151,LG01152,10.000
LG01152,LG01153,11.000
LG01153,LG01154,4.000
LG01154,LG01155,5.000
LG01155,LG01156,6.000
LG01156,LG01157,7.000
LG01157,LG01158,8.000
LG01158,LG01159,9.000
LG01159,LG01160,10.000
LG01160,LG01161,11.000
LG01161,LG01162,4.000
LG01162,LG01163,5.000
LG01163,LG01164,6.000
LG01164,LG01165,7.000
LG01165,LG01166,8.000
LG01166,LG01167,9.000
LG01167,LG01168,10.000
LG01168,LG01169,11.000
LG01169,LG01170,4.000
LG01170,LG01171,5.000
LG01171,LG01172,6.000
LG01172,LG01173,7.000
LG01173,LG01174,8.000
LG01174,LG01175,9.000
LG01175,LG01176,10.000
LG01176,LG01177,11.000
LG01177,LG01178,4.000
LG01178,LG01179,5.000
LG01179,LG01180,6.000
LG01180,LG01181,7.000
LG01181,LG01182,8.000
LG01182,LG01183,9.000
LG01183,LG01184,10.000
LG01184,LG01185,11.000
LG01185,LG01186,4.000
LG01186,LG01187,5.000
LG01187,LG01188,6.000
LG01188,LG01189,7.000
LG01189,LG01190,8.000
LG01190,LG01191,9.000
LG01191,LG01192,10.000
LG01192,LG01193,11.000
LG01193,LG01194,4.000
LG01194,LG01195,5.000
LG01195,LG01196,6.000
LG01196,LG01197,7.000
LG01197,LG01198,8.000
LG01198,LG01199,9.000
LG01199,LG01200,10.000
LG01200,LG01201,11.000
LG01201,LG01202,4.000
LG01202,LG01203,5.000
LG01203,LG01204,6.000
LG01204,LG01205,7.000
LG01205,LG01206,8.000
LG01206,LG01207,9.000
LG01207,LG01208,10.000
LG01208,LG01209,11.000
LG01209,LG01210,4.000
LG01210,LG01211,5.000
LG01211,LG01212,6.000
LG01212,LG01213,7.000
LG01213,LG01214,8.000
LG01214,LG01215,9.000
LG01215,LG01216,10.000
LG01216,LG01217,11.000
LG01217,LG01218,4.000
LG01218,LG01219,5.000
LG01219,LG01220,6.000
LG01220,LG01221,7.000
LG01221,LG01222,8.000
LG01222,LG01223,9.000
LG01223,LG01224,10.000
LG01224,LG01225,11.000
LG01225,LG01226,4.000
LG01226,LG01227,5.000
LG01227,LG01228,6.000
LG01228,LG01229,7.000
LG01229,LG01230,8.000
LG01230,LG01231,9.000
LG01231,LG01232,10.000
LG01232,LG01233,11.000
LG01233,LG01234,4.000
LG01234,LG01235,5.000
LG01235,LG01236,6.000
LG01236,LG01237,7.000
LG01237,LG01238,8.000
LG01238,LG01239,9.000
LG01239,LG01240,10.000
LG01240,LG01241,11.000
LG01241,LG01242,4.000
LG01242,LG01243,5.000
LG01243,LG01244,6.000
LG01244,LG01245,7.000
LG01245,LG01246,8.000
LG01246,LG01247,9.000
LG01247,LG01248,10.000
LG01248,LG01249,11.000
LG01249,LG01250,4.000
LG01250,LG01251,5.000
LG01251,LG01252,6.000
LG01252,LG01253,7.000
LG01253,LG01254,8.000
LG01254,LG01255,9.000
LG01255,LG01256,10.000
LG01256,LG01257,11.000
LG01257,LG01258,4.000
LG01258,LG01259,5.000
LG01259,LG01260,6.000
LG01260,LG01261,7.000
LG01261,LG01262,8.000
LG01262,LG01263,9.000
LG01263,LG01264,10.000
LG01264,LG01265,11.000
LG01265,LG01266,4.000
LG01266,LG01267,5.000
LG01267,LG01268,6.000
LG01268,LG01269,7.000
LG01269,LG01270,8.000
LG01270,LG01271,9.000
LG01271,LG01272,10.000
LG01272,LG01273,11.000
LG01273,LG01274,4.000
LG01274,LG01275,5.000
LG01275,LG01276,6.000
LG01276,LG01277,7.000
LG01277,LG01278,8.000
LG01278,LG01279,9.000
LG01279,LG01280,10.000
LG01280,LG01281,11.000
LG01281,LG01282,4.000
LG01282,LG01283,5.000
LG01283,LG01284,6.000
LG01284,LG01285,7.000
LG01285,LG01286,8.000
LG01286,LG01287,9.000
LG01287,LG01288,10.000
LG01288,LG01289,11.000
LG01289,LG01290,4.000
LG01290,LG01291,5.000
LG01291,LG01292,6.000
LG01292,LG01293,7.000
LG01293,LG01294,8.000
LG01294,LG01295,9.000
LG01295,LG01296,10.000
LG01296,LG01297,11.000
LG01297,LG01298,4.000
LG01298,LG01299,5.000
LG01299,LG01300,6.000
LG01300,LG01301,7.000
LG01301,LG01302,8.000
LG01302,LG01303,9.000
LG01303,LG01304,10.000
LG01304,LG01305,11.000
LG01305,LG01306,4.000
LG01306,LG01307,5.000
LG01307,LG01308,6.000
LG01308,LG01309,7.000
LG01309,LG01310,8.000
LG01310,LG01311,9.000
LG01311,LG01312,10.000
LG01312,LG01313,11.000
LG01313,LG01314,4.000
LG01314,LG01315,5.000
LG01315,LG01316,6.000
LG01316,LG01317,7.000
LG01317,LG01318,8.000
LG01318,LG01319,9.000
LG01319,LG01320,10.000
LG01320,LG01321,11.000
LG01321,LG01322,4.000
LG01322,LG01323,5.000
LG01323,LG01324,6.000
LG01324,LG01325,7.000
LG01325,LG01326,8.000
LG01326,LG01327,9.000
LG01327,LG01328,10.000
LG01328,LG01329,11.000
LG01329,LG01330,4.000
LG01330,LG01331,5.000
LG01331,LG01332,6.000
LG01332,LG01333,7.000
LG01333,LG01334,8.000
LG01334,LG01335,9.000
LG01335,LG01336,10.000
LG01336,LG01337,11.000
LG01337,LG01338,4.000
LG01338,LG01339,5.000
LG01339,LG01340,6.000
LG01340,LG01341,7.000
LG01341,LG01342,8.000
LG01342,LG01343,9.000
LG01343,LG01344,10.000
LG01344,LG01345,11.000
LG01345,LG01346,4.000
LG01346,LG01347,5.000
LG01347,LG01348,6.000
LG01348,LG01349,7.000
LG01349,LG01350,8.000
LG01350,LG01351,9.000
LG01351,LG01352,10.000
LG01352,LG01353,11.000
LG01353,LG01354,4.000
LG01354,LG01355,5.000
LG01355,LG01356,6.000
LG01356,LG01357,7.000
LG01357,LG01358,8.000
LG01358,LG01359,9.000
LG01359,LG01360,10.000
LG01360,LG01361,11.000
LG01361,LG01362,4.000
LG01362,LG01363,5.000
LG01363,LG01364,6.000
LG01364,LG01365,7.000
LG01365,LG01366,8.000
LG01366,LG01367,9.000
LG01367,LG01368,10.000
LG01368,LG01369,11.000
LG01369,LG01370,4.000
LG01370,LG01371,5.000
LG01371,LG01372,6.000
LG01372,LG01373,7.000
LG01373,LG01374,8.000
LG01374,LG01375,9.000
LG01375,LG01376,10.000
LG01376,LG01377,11.000
LG01377,LG01378,4.000
LG01378,LG01379,5.000
LG01379,LG01380,6.000
LG01380,LG01381,7.000
LG01381,LG01382,8.000
LG01382,LG01383,9.000
LG01383,LG01384,10.000
LG01384,LG01385,11.000
LG01385,LG01386,4.000
LG01386,LG01387,5.000
LG01387,LG01388,6.000
LG01388,LG01389,7.000
LG01389,LG01390,8.000
LG01390,LG01391,9.000
LG01391,LG01392,10.000
LG01392,LG01393,11.000
LG01393,LG01394,4.000
LG01394,LG01395,5.000
LG01395,LG01396,6.000
LG01396,LG01397,7.000
LG01397,LG01398,8.000
LG01398,LG01399,9.000
LG01399,LG01400,10.000
LG01400,LG01401,11.000
LG01401,LG01402,4.000
LG01402,LG01403,5.000
LG01403,LG01404,6.000
LG01404,LG01405,7.000
LG01405,LG01406,8.000
LG01406,LG01407,9.000
LG01407,LG01408,10.000
LG01408,LG01409,11.000
LG01409,LG01410,4.000
LG01410,LG01411,5.000
LG01411,LG01412,6.000
LG01412,LG01413,7.000
LG01413,LG01414,8.000
LG01414,LG01415,9.000
LG01415,LG01416,10.000
LG01416,LG01417,11.000
LG01417,LG01418,4.000
LG01418,LG01419,5.000
LG01419,LG01420,6.000
LG01420,LG01421,7.000
LG01421,LG01422,8.000
LG01422,LG01423,9.000
LG01423,LG01424,10.000
LG01424,LG01425,11.000
LG01425,LG01426,4.000
LG01426,LG01427,5.000
LG01427,LG01428,6.000
LG01428,LG01429,7.000
LG01429,LG01430,8.000
LG01430,LG01431,9.000
LG01431,LG01432,10.000
LG01432,LG01433,11.000
LG01433,LG01434,4.000
LG01434,LG01435,5.000
LG01435,LG01436,6.000
LG01436,LG01437,7.000
LG01437,LG01438,8.000
LG01438,LG01439,9.000
LG01439,LG01440,10.000
LG01440,LG01441,11.000
LG01441,LG01442,4.000
LG01442,LG01443,5.000
LG01443,LG01444,6.000
LG01444,LG01445,7.000
LG01445,LG01446,8.000
LG01446,LG01447,9.000
LG01447,LG01448,10.000
LG01448,LG01449,11.000
LG01449,LG01450,4.000
LG01450,LG01451,5.000
LG01451,LG01452,6.000
LG01452,LG01453,7.000
LG01453,LG01454,8.000
LG01454,LG01455,9.000
LG01455,LG01456,10.000
LG01456,LG01457,11.000
LG01457,LG01458,4.000
LG01458,LG01459,5.000
LG01459,LG01460,6.000
LG01460,LG01461,7.000
LG01461,LG01462,8.000
LG01462,LG01463,9.000
LG01463,LG01464,10.000
LG01464,LG01465,11.000
LG01465,LG01466,4.000
LG01466,LG01467,5.000
LG01467,LG01468,6.000
LG01468,LG01469,7.000
LG01469,LG01470,8.000
LG01470,LG01471,9.000
LG01471,LG01472,10.000
LG01472,LG01473,11.000
LG01473,LG01474,4.000
LG01474,LG01475,5.000
LG01475,LG01476,6.000
LG01476,LG01477,7.000
LG01477,LG01478,8.000
LG01478,LG01479,9.000
LG01479,LG01480,10.000
LG01480,LG01481,11.000
LG01481,LG01482,4.000
LG01482,LG01483,5.000
LG01483,LG01484,6.000
LG01484,LG01485,7.000
LG01485,LG01486,8.000
LG01486,LG01487,9.000
LG01487,LG01488,10.000
LG01488,LG01489,11.000
LG01489,LG01490,4.000
LG01490,LG01491,5.000
LG01491,LG01492,6.000
LG01492,LG01493,7.000
LG01493,LG01494,8.000
LG01494,LG01495,9.000
LG01495,LG01496,10.000
LG01496,LG01497,11.000
LG01497,LG01498,4.000
LG01498,LG01499,5.000
LG01499,LG01500,6.000
LG01500,LG01501,7.000
LG01501,LG01502,8.000
LG01502,LG01503,9.000
LG01503,LG01504,10.000
LG01504,LG01505,11.000
LG01505,LG01506,4.000
LG01506,LG01507,5.000
LG01507,LG01508,6.000
LG01508,LG01509,7.000
LG01509,LG01510,8.000
LG01510,LG01511,9.000
LG01511,LG01512,10.000
LG01512,LG01513,11.000
LG01513,LG01514,4.000
LG01514,LG01515,5.000
LG01515,LG01516,6.000
LG01516,LG01517,7.000
LG01517,LG01518,8.000
LG01518,LG01519,9.000
LG01519,LG01520,10.000
LG01520,LG01521,11.000
LG01521,LG01522,4.000
LG01522,LG01523,5.000
LG01523,LG01524,6.000
LG01524,LG01525,7.000
LG01525,LG01526,8.000
LG01526,LG01527,9.000
LG01527,LG01528,10.000
LG01528,LG01529,11.000
LG01529,LG01530,4.000
LG01530,LG01531,5.000
LG01531,LG01532,6.000
LG01532,LG01533,7.000
LG01533,LG01534,8.000
LG01534,LG01535,9.000
LG01535,LG01536,10.000
LG01536,LG01537,11.000
LG01537,LG01538,4.000
LG01538,LG01539,5.000
LG01539,LG01540,6.000
LG01540,LG01541,7.000
LG01541,LG01542,8.000
LG01542,LG01543,9.000
LG01543,LG01544,10.000
LG01544,LG01545,11.000
LG01545,LG01546,4.000
LG01546,LG01547,5.000
LG01547,LG01548,6.000
LG01548,LG01549,7.000
LG01549,LG01550,8.000
LG01550,LG01551,9.000
LG01551,LG01552,10.000
LG01552,LG01553,11.000
LG01553,LG01554,4.000
LG01554,LG01555,5.000
LG01555,LG01556,6.000
LG01556,LG01557,7.000
LG01557,LG01558,8.000
LG01558,LG01559,9.000
LG01559,LG01560,10.000
LG01560,LG01561,11.000
LG01561,LG01562,4.000
LG01562,LG01563,5.000
LG01563,LG01564,6.000
LG01564,LG01565,7.000
LG01565,LG01566,8.000
LG01566,LG01567,9.000
LG01567,LG01568,10.000
LG01568,LG01569,11.000
LG01569,LG01570,4.000
LG01570,LG01571,5.000
LG01571,LG01572,6.000
LG01572,LG01573,7.000
LG01573,LG01574,8.000
LG01574,LG01575,9.000
LG01575,LG01576,10.000
LG01576,LG01577,11.000
LG01577,LG01578,4.000
LG01578,LG01579,5.000
LG01579,LG01580,6.000
LG01580,LG01581,7.000
LG01581,LG01582,8.000
LG01582,LG01583,9.000
LG01583,LG01584,10.000
LG01584,LG01585,11.000
LG01585,LG01586,4.000
LG01586,LG01587,5.000
LG01587,LG01588,6.000
LG01588,LG01589,7.000
LG01589,LG01590,8.000
LG01590,LG01591,9.000
LG01591,LG01592,10.000
LG01592,LG01593,11.000
LG01593,LG01594,4.000
LG01594,LG01595,5.000
LG01595,LG01596,6.000
LG01596,LG01597,7.000
LG01597,LG01598,8.000
LG01598,LG01599,9.000
LG01599,LG01600,10.000
LG01600,LG01601,11.000
LG01601,LG01602,4.000
LG01602,LG01603,5.000
LG01603,LG01604,6.000
LG01604,LG01605,7.000
LG01605,LG01606,8.000
LG01606,LG01607,9.000
LG01607,LG01608,10.000
LG01608,LG01609,11.000
LG01609,LG01610,4.000
LG01610,LG01611,5.000
LG01611,LG01612,6.000
LG01612,LG01613,7.000
LG01613,LG01614,8.000
LG01614,LG01615,9.000
LG01615,LG01616,10.000
LG01616,LG01617,11.000
LG01617,LG01618,4.000
LG01618,LG01619,5.000
LG01619,LG01620,6.000
LG01620,LG01621,7.000
LG01621,LG01622,8.000
LG01622,LG01623,9.000
LG01623,LG01624,10.000
LG01624,LG01625,11.000
LG01625,LG01626,4.000
LG01626,LG01627,5.000
LG01627,LG01628,6.000
LG01628,LG01629,7.000
LG01629,LG01630,8.000
LG01630,LG01631,9.000
LG01631,LG01632,10.000
LG01632,LG01633,11.000
LG01633,LG01634,4.000
LG01634,LG01635,5.000
LG01635,LG01636,6.000
LG01636,LG01637,7.000
LG01637,LG01638,8.000
LG01638,LG01639,9.000
LG01639,LG01640,10.000
LG01640,LG01641,11.000
LG01641,LG01642,4.000
LG01642,LG01643,5.000
LG01643,LG01644,6.000
LG01644,LG01645,7.000
LG01645,LG01646,8.000
LG01646,LG01647,9.000
LG01647,LG01648,10.000
LG01648,LG01649,11.000
LG01649,LG01650,4.000
LG01650,LG01651,5.000
LG01651,LG01652,6.000
LG01652,LG01653,7.000
LG01653,LG01654,8.000
LG01654,LG01655,9.000
LG01655,LG01656,10.000
LG01656,LG01657,11.000
LG01657,LG01658,4.000
LG01658,LG01659,5.000
LG01659,LG01660,6.000
LG01660,LG01661,7.000
LG01661,LG01662,8.000
LG01662,LG01663,9.000
LG01663,LG01664,10.000
LG01664,LG01665,11.000
LG01665,LG01666,4.000
LG01666,LG01667,5.000
LG01667,LG01668,6.000
LG01668,LG01669,7.000
LG01669,LG01670,8.000
LG01670,LG01671,9.000
LG01671,LG01672,10.000
LG01672,LG01673,11.000
LG01673,LG01674,4.000
LG01674,LG01675,5.000
LG01675,LG01676,6.000
LG01676,LG01677,7.000
LG01677,LG01678,8.000
LG01678,LG01679,9.000
LG01679,LG01680,10.000
LG01680,LG01681,11.000
LG01681,LG01682,4.000
LG01682,LG01683,5.000
LG01683,LG01684,6.000
LG01684,LG01685,7.000
LG01685,LG01686,8.000
LG01686,LG01687,9.000
LG01687,LG01688,10.000
LG01688,LG01689,11.000
LG01689,LG01690,4.000
LG01690,LG01691,5.000
LG01691,LG01692,6.000
LG01692,LG01693,7.000
LG01693,LG01694,8.000
LG01694,LG01695,9.000
LG01695,LG01696,10.000
LG01696,LG01697,11.000
LG01697,LG01698,4.000
LG01698,LG01699,5.000
LG01699,LG01700,6.000
LG01700,LG01701,7.000
LG01701,LG01702,8.000
LG01702,LG01703,9.000
LG01703,LG01704,10.000
LG01704,LG01705,11.000
LG01705,LG01706,4.000
LG01706,LG01707,5.000
LG01707,LG01708,6.000
LG01708,LG01709,7.000
LG01709,LG01710,8.000
LG01710,LG01711,9.000
LG01711,LG01712,10.000
LG01712,LG01713,11.000
LG01713,LG01714,4.000
LG01714,LG01715,5.000
LG01715,LG01716,6.000
LG01716,LG01717,7.000
LG01717,LG01718,8.000
LG01718,LG01719,9.000
LG01719,LG01720,10.000
LG01720,LG01721,11.000
LG01721,LG01722,4.000
LG01722,LG01723,5.000
LG01723,LG01724,6.000
LG01724,LG01725,7.000
LG01725,LG01726,8.000
LG01726,LG01727,9.000
LG01727,LG01728,10.000
LG01728,LG01729,11.000
LG01729,LG01730,4.000
LG01730,LG01731,5.000
LG01731,LG01732,6.000
LG01732,LG01733,7.000
LG01733,LG01734,8.000
LG01734,LG01735,9.000
LG01735,LG01736,10.000
LG01736,LG01737,11.000
LG01737,LG01738,4.000
LG01738,LG01739,5.000
LG01739,LG01740,6.000
LG01740,LG01741,7.000
LG01741,LG01742,8.000
LG01742,LG01743,9.000
LG01743,LG01744,10.000
LG01744,LG01745,11.000
LG01745,LG01746,4.000
LG01746,LG01747,5.000
LG01747,LG01748,6.000
LG01748,LG01749,7.000
LG01749,LG01750,8.000
LG01750,LG01751,9.000
LG01751,LG01752,10.000
LG01752,LG01753,11.000
LG01753,LG01754,4.000
LG01754,LG01755,5.000
LG01755,LG01756,6.000
LG01756,LG01757,7.000
LG01757,LG01758,8.000
LG01758,LG01759,9.000
LG01759,LG01760,10.000
LG01760,LG01761,11.000
LG01761,LG01762,4.000
LG01762,LG01763,5.000
LG01763,LG01764,6.000
LG01764,LG01765,7.000
LG01765,LG01766,8.000
LG01766,LG01767,9.000
LG01767,LG01768,10.000
LG01768,LG01769,11.000
LG01769,LG01770,4.000
LG01770,LG01771,5.000
LG01771,LG01772,6.000
LG01772,LG01773,7.000
LG01773,LG01774,8.000
LG01774,LG01775,9.000
LG01775,LG01776,10.000
LG01776,LG01777,11.000
LG01777,LG01778,4.000
LG01778,LG01779,5.000
LG01779,LG01780,6.000
LG01780,LG01781,7.000
LG01781,LG01782,8.000
LG01782,LG01783,9.000
LG01783,LG01784,10.000
LG01784,LG01785,11.000
LG01785,LG01786,4.000
LG01786,LG01787,5.000
LG01787,LG01788,6.000
LG01788,LG01789,7.000
LG01789,LG01790,8.000
LG01790,LG01791,9.000
LG01791,LG01792,10.000
LG01792,LG01793,11.000
LG01793,LG01794,4.000
LG01794,LG01795,5.000
LG01795,LG01796,6.000
LG01796,LG01797,7.000
LG01797,LG01798,8.000
LG01798,LG01799,9.000
LG01799,LG01800,10.000
LG01800,LG01801,11.000
LG01801,LG01802,4.000
LG01802,LG01803,5.000
LG01803,LG01804,6.000
LG01804,LG01805,7.000
LG01805,LG01806,8.000
LG01806,LG01807,9.000
LG01807,LG01808,10.000
LG01808,LG01809,11.000
LG01809,LG01810,4.000
LG01810,LG01811,5.000
LG01811,LG01812,6.000
LG01812,LG01813,7.000
LG01813,LG01814,8.000
LG01814,LG01815,9.000
LG01815,LG01816,10.000
LG01816,LG01817,11.000
LG01817,LG01818,4.000
LG01818,LG01819,5.000
LG01819,LG01820,6.000
LG01820,LG01821,7.000
LG01821,LG01822,8.000
LG01822,LG01823,9.000
LG01823,LG01824,10.000
LG01824,LG01825,11.000
LG01825,LG01826,4.000
LG01826,LG01827,5.000
LG01827,LG01828,6.000
LG01828,LG01829,7.000
LG01829,LG01830,8.000
LG01830,LG01831,9.000
LG01831,LG01832,10.000
LG01832,LG01833,11.000
LG01833,LG01834,4.000
LG01834,LG01835,5.000
LG01835,LG01836,6.000
LG01836,LG01837,7.000
LG01837,LG01838,8.000
LG01838,LG01839,9.000
LG01839,LG01840,10.000
LG01840,LG01841,11.000
LG01841,LG01842,4.000
LG01842,LG01843,5.000
LG01843,LG01844,6.000
LG01844,LG01845,7.000
LG01845,LG01846,8.000
LG01846,LG01847,9.000
LG01847,LG01848,10.000
LG01848,LG01849,11.000
LG01849,LG01850,4.000
LG01850,LG01851,5.000
LG01851,LG01852,6.000
LG01852,LG01853,7.000
LG01853,LG01854,8.000
LG01854,LG01855,9.000
LG01855,LG01856,10.000
LG01856,LG01857,11.000
LG01857,LG01858,4.000
LG01858,LG01859,5.000
LG01859,LG01860,6.000
LG01860,LG01861,7.000
LG01861,LG01862,8.000
LG01862,LG01863,9.000
LG01863,LG01864,10.000
LG01864,LG01865,11.000
LG01865,LG01866,4.000
LG01866,LG01867,5.000
LG01867,LG01868,6.000
LG01868,LG01869,7.000
LG01869,LG01870,8.000
LG01870,LG01871,9.000
LG01871,LG01872,10.000
LG01872,LG01873,11.000
LG01873,LG01874,4.000
LG01874,LG01875,5.000
LG01875,LG01876,6.000
LG01876,LG01877,7.000
LG01877,LG01878,8.000
LG01878,LG01879,9.000
LG01879,LG01880,10.000
LG01880,LG01881,11.000
LG01881,LG01882,4.000
LG01882,LG01883,5.000
LG01883,LG01884,6.000
LG01884,LG01885,7.000
LG01885,LG01886,8.000
LG01886,LG01887,9.000
LG01887,LG01888,10.000
LG01888,LG01889,11.000
LG01889,LG01890,4.000
LG01890,LG01891,5.000
LG01891,LG01892,6.000
LG01892,LG01893,7.000
LG01893,LG01894,8.000
LG01894,LG01895,9.000
LG01895,LG01896,10.000
LG01896,LG01897,11.000
LG01897,LG01898,4.000
LG01898,LG01899,5.000
LG01899,LG01900,6.000
LG01900,LG01901,7.000
LG01901,LG01902,8.000
LG01902,LG01903,9.000
LG01903,LG01904,10.000
LG01904,LG01905,11.000
LG01905,LG01906,4.000
LG01906,LG01907,5.000
LG01907,LG01908,6.000
LG01908,LG01909,7.000
LG01909,LG01910,8.000
LG01910,LG01911,9.000
LG01911,LG01912,10.000
LG01912,LG01913,11.000
LG01913,LG01914,4.000
LG01914,LG01915,5.000
LG01915,LG01916,6.000
LG01916,LG01917,7.000
LG01917,LG01918,8.000
LG01918,LG01919,9.000
LG01919,LG01920,10.000
LG01920,LG01921,11.000
LG01921,LG01922,4.000
LG01922,LG01923,5.000
LG01923,LG01924,6.000
LG01924,LG01925,7.000
LG01925,LG01926,8.000
LG01926,LG01927,9.000
LG01927,LG01928,10.000
LG01928,LG01929,11.000
LG01929,LG01930,4.000
LG01930,LG01931,5.000
LG01931,LG01932,6.000
LG01932,LG01933,7.000
LG01933,LG01934,8.000
LG01934,LG01935,9.000
LG01935,LG01936,10.000
LG01936,LG01937,11.000
LG01937,LG01938,4.000
LG01938,LG01939,5.000
LG01939,LG01940,6.000
LG01940,LG01941,7.000
LG01941,LG01942,8.000
LG01942,LG01943,9.000
LG01943,LG01944,10.000
LG01944,LG01945,11.000
LG01945,LG01946,4.000
LG01946,LG01947,5.000
LG01947,LG01948,6.000
LG01948,LG01949,7.000
LG01949,LG01950,8.000
LG01950,LG01951,9.000
LG01951,LG01952,10.000
LG01952,LG01953,11.000
LG01953,LG01954,4.000
LG01954,LG01955,5.000
LG01955,LG01956,6.000
LG01956,LG01957,7.000
LG01957,LG01958,8.000
LG01958,LG01959,9.000
LG01959,LG01960,10.000
LG01960,LG01961,11.000
LG01961,LG01962,4.000
LG01962,LG01963,5.000
LG01963,LG01964,6.000
LG01964,LG01965,7.000
LG01965,LG01966,8.000
LG01966,LG01967,9.000
LG01967,LG01968,10.000
LG01968,LG01969,11.000
LG01969,LG01970,4.000
LG01970,LG01971,5.000
LG01971,LG01972,6.000
LG01972,LG01973,7.000
LG01973,LG01974,8.000
LG01974,LG01975,9.000
LG01975,LG01976,10.000
LG01976,LG01977,11.000
LG01977,LG01978,4.000
LG01978,LG01979,5.000
LG01979,LG01980,6.000
LG01980,LG01981,7.000
LG01981,LG01982,8.000
LG01982,LG01983,9.000
LG01983,LG01984,10.000
LG01984,LG01985,11.000
LG01985,LG01986,4.000
LG01986,LG01987,5.000
LG01987,LG01988,6.000
LG01988,LG01989,7.000
LG01989,LG01990,8.000
LG01990,LG01991,9.000
LG01991,LG01992,10.000
LG01992,LG01993,11.000
LG01993,LG01994,4.000
LG01994,LG01995,5.000
LG01995,LG01996,6.000
LG01996,LG01997,7.000
LG01997,LG01998,8.000
LG01998,LG01999,9.000
