source,target,distance
SG01000,SG01001,11.000
SG01001,SG01002,4.000
SG01002,SG01003,5.000
SG01003,SG01004,6.000
SG01004,SG01005,7.000
SG01005,SG01006,8.000
SG01006,SG01007,9.000
SG01007,SG01008,10.000
SG01008,SG01009,11.000
SG01009,SG01010,4.000
SG01010,SG01011,5.000
SG01011,SG01012,6.000
SG01012,SG01013,7.000
SG01013,SG01014,8.000
SG01014,SG01015,9.000
SG01015,SG01016,10.000
SG01016,SG01017,11.000
SG01017,SG01018,4.000
SG01018,SG01019,5.000
SG01019,SG01020,6.000
SG01020,SG01021,7.000
SG01021,SG01022,8.000
SG01022,SG01023,9.000
SG01023,SG01024,10.000
SG01024,SG01025,11.000
SG01025,SG01026,4.000
SG01026,SG01027,5.000
SG01027,SG01028,6.000
SG01028,SG01029,7.000
SG01029,SG01030,8.000
SG01030,SG01031,9.000
SG01031,SG01032,10.000
SG01032,SG01033,11.000
SG01033,SG01034,4.000
SG01034,SG01035,5.000
SG01035,SG01036,6.000
SG01036,SG01037,7.000
SG01037,SG01038,8.000
SG01038,SG01039,9.000
SG01039,SG01040,10.000
SG01040,SG01041,11.000
SG01041,SG01042,4.000
SG01042,SG01043,5.000
SG01043,SG01044,6.000
SG01044,SG01045,7.000
SG01045,SG01046,8.000
SG01046,SG01047,9.000
SG01047,SG01048,10.000
SG01048,SG01049,11.000
SG01049,SG01050,4.000
SG01050,SG01051,5.000
SG01051,SG01052,6.000
SG01052,SG01053,7.000
SG01053,SG01054,8.000
SG01054,SG01055,9.000
SG01055,SG01056,10.000
SG01056,SG01057,11.000
SG01057,SG01058,4.000
SG01058,SG01059,5.000
SG01059,SG01060,6.000
SG01060,SG01061,7.000
SG01061,SG01062,8.000
SG01062,SG01063,9.000
SG01063,SG01064,10.000
SG01064,SG01065,11.000
SG01065,SG01066,4.000
SG01066,SG01067,5.000
SG01067,SG01068,6.000
SG01068,SG01069,7.000
SG01069,SG01070,8.000
SG01070,SG01071,9.000
SG01071,SG01072,10.000
SG01072,SG01073,11.000
SG01073,SG01074,4.000
SG01074,SG01075,5.000
SG01075,SG01076,6.000
SG01076,SG01077,7.000
SG01077,SG01078,8.000
SG01078,SG01079,9.000
SG01079,SG01080,10.000
SG01080,SG01081,11.000
SG01081,SG01082,4.000
SG01082,SG01083,5.000
SG01083,SG01084,6.000
SG01084,SG01085,7.000
SG01085,SG01086,8.000
SG01086,SG01087,9.000
SG01087,SG01088,10.000
SG01088,SG01089,11.000
SG01089,SG01090,4.000
SG01090,SG01091,5.000
SG01091,SG01092,6.000
SG01092,SG01093,7.000
SG01093,SG01094,8.000
SG01094,SG01095,9.000
SG01095,SG01096,10.000
SG01096,SG01097,11.000
SG01097,SG01098,4.000
SG01098,SG01099,5.000
SG01099,SG01100,6.000
SG01100,SG01101,7.000
SG01101,SG01102,8.000
SG01102,SG01103,9.000
SG01103,SG01104,10.000
SG01104,SG01105,11.000
SG01105,SG01106,4.000
SG01106,SG01107,5.000
SG01107,SG01108,6.000
SG01108,SG01109,7.000
SG01109,SG01110,8.000
SG01110,SG01111,9.000
SG01111,SG01112,10.000
SG01112,SG01113,11.000
SG01113,SG01114,4.000
SG01114,SG01115,5.000
SG01115,SG01116,6.000
SG01116,SG01117,7.000
SG01117,SG01118,8.000
SG01118,SG01119,9.000
SG01119,SG01120,10.000
SG01120,SG01121,11.000
SG01121,SG01122,4.000
SG01122,SG01123,5.000
SG01123,SG01124,6.000
SG01124,SG01125,7.000
SG01125,SG01126,8.000
SG01126,SG01127,9.000
SG01127,SG01128,10.000
SG01128,SG01129,11.000
SG01129,SG01130,4.000
SG01130,SG01131,5.000
SG01131,SG01132,6.000
SG01132,SG01133,7.000
SG01133,SG01134,8.000
SG01134,SG01135,9.000
SG01135,SG01136,10.000
SG01136,SG01137,11.000
SG01137,SG01138,4.000
SG01138,SG01139,5.000
SG01139,SG01140,6.000
SG01140,SG01141,7.000
SG01141,SG01142,8.000
SG01142,SG01143,9.000
SG01143,SG01144,10.000
SG01144,SG01145,11.000
SG01145,SG01146,4.000
SG01146,SG01147,5.000
SG01147,SG01148,6.000
SG01148,SG01149,7.000
SG01149,SG01150,8.000
SG01150,SG01151,9.000
SG01151,SG01152,10.000
SG01152,SG01153,11.000
SG01153,SG01154,4.000
SG01154,SG01155,5.000
SG01155,SG01156,6.000
SG01156,SG01157,7.000
SG01157,SG01158,8.000
SG01158,SG01159,9.000
SG01159,SG01160,10.000
SG01160,SG01161,11.000
SG01161,SG01162,4.000
SG01162,SG01163,5.000
SG01163,SG01164,6.000
SG01164,SG01165,7.000
SG01165,SG01166,8.000
SG01166,SG01167,9.000
SG01167,SG01168,10.000
SG01168,SG01169,11.000
SG01169,SG01170,4.000
SG01170,SG01171,5.000
SG01171,SG01172,6.000
SG01172,SG01173,7.000
SG01173,SG01174,8.000
SG01174,SG01175,9.000
SG01175,SG01176,10.000
SG01176,SG01177,11.000
SG01177,SG01178,4.000
SG01178,SG01179,5.000
SG01179,SG01180,6.000
SG01180,SG01181,7.000
SG01181,SG01182,8.000
SG01182,SG01183,9.000
SG01183,SG01184,10.000
SG01184,SG01185,11.000
SG01185,SG01186,4.000
SG01186,SG01187,5.000
SG01187,SG01188,6.000
SG01188,SG01189,7.000
SG01189,SG01190,8.000
SG01190,SG01191,9.000
SG01191,SG01192,10.000
SG01192,SG01193,11.000
SG01193,SG01194,4.000
SG01194,SG01195,5.000
SG01195,SG01196,6.000
SG01196,SG01197,7.000
SG01197,SG01198,8.000
SG01198,SG01199,9.000
SG01199,SG01200,10.000
SG01200,SG01201,11.000
SG01201,SG01202,4.000
SG01202,SG01203,5.000
SG01203,SG01204,6.000
SG01204,SG01205,7.000
SG01205,SG01206,8.000
SG01206,SG01207,9.000
SG01207,SG01208,10.000
SG01208,SG01209,11.000
SG01209,SG01210,4.000
SG01210,SG01211,5.000
SG01211,SG01212,6.000
SG01212,SG01213,7.000
SG01213,SG01214,8.000
SG01214,SG01215,9.000
SG01215,SG01216,10.000
SG01216,SG01217,11.000
SG01217,SG01218,4.000
SG01218,SG01219,5.000
SG01219,SG01220,6.000
SG01220,SG01221,7.000
SG01221,SG01222,8.000
SG01222,SG01223,9.000
SG01223,SG01224,10.000
SG01224,SG01225,11.000
SG01225,SG01226,4.000
SG01226,SG01227,5.000
SG01227,SG01228,6.000
SG01228,SG01229,7.000
SG01229,SG01230,8.000
SG01230,SG01231,9.000
SG01231,SG01232,10.000
SG01232,SG01233,11.000
SG01233,SG01234,4.000
SG01234,SG01235,5.000
SG01235,SG01236,6.000
SG01236,SG01237,7.000
SG01237,SG01238,8.000
SG01238,SG01239,9.000
SG01239,SG01240,10.000
SG01240,SG01241,11.000
SG01241,SG01242,4.000
SG01242,SG01243,5.000
SG01243,SG01244,6.000
SG01244,SG01245,7.000
SG01245,SG01246,8.000
SG01246,SG01247,9.000
SG01247,SG01248,10.000
SG01248,SG01249,11.000
SG01249,SG01250,4.000
SG01250,SG01251,5.000
SG01251,SG01252,6.000
SG01252,SG01253,7.000
SG01253,SG01254,8.000
SG01254,SG01255,9.000
SG01255,SG01256,10.000
SG01256,SG01257,11.000
SG01257,SG01258,4.000
SG01258,SG01259,5.000
SG01259,SG01260,6.000
SG01260,SG01261,7.000
SG01261,SG01262,8.000
SG01262,SG01263,9.000
SG01263,SG01264,10.000
SG01264,SG01265,11.000
SG01265,SG01266,4.000
SG01266,SG01267,5.000
SG01267,SG01268,6.000
SG01268,SG01269,7.000
SG01269,SG01270,8.000
SG01270,SG01271,9.000
SG01271,SG01272,10.000
SG01272,SG01273,11.000
SG01273,SG01274,4.000
SG01274,SG01275,5.000
SG01275,SG01276,6.000
SG01276,SG01277,7.000
SG01277,SG01278,8.000
SG01278,SG01279,9.000
SG01279,SG01280,10.000
SG01280,SG01281,11.000
SG01281,SG01282,4.000
SG01282,SG01283,5.000
SG01283,SG01284,6.000
SG01284,SG01285,7.000
SG01285,SG01286,8.000
SG01286,SG01287,9.000
SG01287,SG01288,10.000
SG01288,SG01289,11.000
SG01289,SG01290,4.000
SG01290,SG01291,5.000
SG01291,SG01292,6.000
SG01292,SG01293,7.000
SG01293,SG01294,8.000
SG01294,SG01295,9.000
SG01295,SG01296,10.000
SG01296,SG01297,11.000
SG01297,SG01298,4.000
SG01298,SG01299,5.000
SG01299,SG01300,6.000
SG01300,SG01301,7.000
SG01301,SG01302,8.000
SG01302,SG01303,9.000
SG01303,SG01304,10.000
SG01304,SG01305,11.000
SG01305,SG01306,4.000
SG01306,SG01307,5.000
SG01307,SG01308,6.000
SG01308,SG01309,7.000
SG01309,SG01310,8.000
SG01310,SG01311,9.000
SG01311,SG01312,10.000
SG01312,SG01313,11.000
SG01313,SG01314,4.000
SG01314,SG01315,5.000
SG01315,SG01316,6.000
SG01316,SG01317,7.000
SG01317,SG01318,8.000
SG01318,SG01319,9.000
SG01319,SG01320,10.000
SG01320,SG01321,11.000
SG01321,SG01322,4.000
SG01322,SG01323,5.000
SG01323,SG01324,6.000
SG01324,SG01325,7.000
SG01325,SG01326,8.000
SG01326,SG01327,9.000
SG01327,SG01328,10.000
SG01328,SG01329,11.000
SG01329,SG01330,4.000
SG01330,SG01331,5.000
SG01331,SG01332,6.000
SG01332,SG01333,7.000
SG01333,SG01334,8.000
SG01334,SG01335,9.000
SG01335,SG01336,10.000
SG01336,SG01337,11.000
SG01337,SG01338,4.000
SG01338,SG01339,5.000
SG01339,SG01340,6.000
SG01340,SG01341,7.000
SG01341,SG01342,8.000
SG01342,SG01343,9.000
SG01343,SG01344,10.000
SG01344,SG01345,11.000
SG01345,SG01346,4.000
SG01346,SG01347,5.000
SG01347,SG01348,6.000
SG01348,SG01349,7.000
SG01349,SG01350,8.000
SG01350,SG01351,9.000
SG01351,SG01352,10.000
SG01352,SG01353,11.000
SG01353,SG01354,4.000
SG01354,SG01355,5.000
SG01355,SG01356,6.000
SG01356,SG01357,7.000
SG01357,SG01358,8.000
SG01358,SG01359,9.000
SG01359,SG01360,10.000
SG01360,SG01361,11.000
SG01361,SG01362,4.000
SG01362,SG01363,5.000
SG01363,SG01364,6.000
SG01364,SG01365,7.000
SG01365,SG01366,8.000
SG01366,SG01367,9.000
SG01367,SG01368,10.000
SG01368,SG01369,11.000
SG01369,SG01370,4.000
SG01370,SG01371,5.000
SG01371,SG01372,6.000
SG01372,SG01373,7.000
SG01373,SG01374,8.000
SG01374,SG01375,9.000
SG01375,SG01376,10.000
SG01376,SG01377,11.000
SG01377,SG01378,4.000
SG01378,SG01379,5.000
SG01379,SG01380,6.000
SG01380,SG01381,7.000
SG01381,SG01382,8.000
SG01382,SG01383,9.000
SG01383,SG01384,10.000
SG01384,SG01385,11.000
SG01385,SG01386,4.000
SG01386,SG01387,5.000
SG01387,SG01388,6.000
SG01388,SG01389,7.000
SG01389,SG01390,8.000
SG01390,SG01391,9.000
SG01391,SG01392,10.000
SG01392,SG01393,11.000
SG01393,SG01394,4.000
SG01394,SG01395,5.000
SG01395,SG01396,6.000
SG01396,SG01397,7.000
SG01397,SG01398,8.000
SG01398,SG01399,9.000
SG01399,SG01400,10.000
SG01400,SG01401,11.000
SG01401,SG01402,4.000
SG01402,SG01403,5.000
SG01403,SG01404,6.000
SG01404,SG01405,7.000
SG01405,SG01406,8.000
SG01406,SG01407,9.000
SG01407,SG01408,10.000
SG01408,SG01409,11.000
SG01409,SG01410,4.000
SG01410,SG01411,5.000
SG01411,SG01412,6.000
SG01412,SG01413,7.000
SG01413,SG01414,8.000
SG01414,SG01415,9.000
SG01415,SG01416,10.000
SG01416,SG01417,11.000
SG01417,SG01418,4.000
SG01418,SG01419,5.000
SG01419,SG01420,6.000
SG01420,SG01421,7.000
SG01421,SG01422,8.000
SG01422,SG01423,9.000
SG01423,SG01424,10.000
SG01424,SG01425,11.000
SG01425,SG01426,4.000
SG01426,SG01427,5.000
SG01427,SG01428,6.000
SG01428,SG01429,7.000
SG01429,SG01430,8.000
SG01430,SG01431,9.000
SG01431,SG01432,10.000
SG01432,SG01433,11.000
SG01433,SG01434,4.000
SG01434,SG01435,5.000
SG01435,SG01436,6.000
SG01436,SG01437,7.000
SG01437,SG01438,8.000
SG01438,SG01439,9.000
SG01439,SG01440,10.000
SG01440,SG01441,11.000
SG01441,SG01442,4.000
SG01442,SG01443,5.000
SG01443,SG01444,6.000
SG01444,SG01445,7.000
SG01445,SG01446,8.000
SG01446,SG01447,9.000
SG01447,SG01448,10.000
SG01448,SG01449,11.000
SG01449,SG01450,4.000
SG01450,SG01451,5.000
SG01451,SG01452,6.000
SG01452,SG01453,7.000
SG01453,SG01454,8.000
SG01454,SG01455,9.000
SG01455,SG01456,10.000
SG01456,SG01457,11.000
SG01457,SG01458,4.000
SG01458,SG01459,5.000
SG01459,SG01460,6.000
SG01460,SG01461,7.000
SG01461,SG01462,8.000
SG01462,SG01463,9.000
SG01463,SG01464,10.000
SG01464,SG01465,11.000
SG01465,SG01466,4.000
SG01466,SG01467,5.000
SG01467,SG01468,6.000
SG01468,SG01469,7.000
SG01469,SG01470,8.000
SG01470,SG01471,9.000
SG01471,SG01472,10.000
SG01472,SG01473,11.000
SG01473,SG01474,4.000
SG01474,SG01475,5.000
SG01475,SG01476,6.000
SG01476,SG01477,7.000
SG01477,SG01478,8.000
SG01478,SG01479,9.000
SG01479,SG01480,10.000
SG01480,SG01481,11.000
SG01481,SG01482,4.000
SG01482,SG01483,5.000
SG01483,SG01484,6.000
SG01484,SG01485,7.000
SG01485,SG01486,8.000
SG01486,SG01487,9.000
SG01487,SG01488,10.000
SG01488,SG01489,11.000
SG01489,SG01490,4.000
SG01490,SG01491,5.000
SG01491,SG01492,6.000
SG01492,SG01493,7.000
SG01493,SG01494,8.000
SG01494,SG01495,9.000
SG01495,SG01496,10.000
SG01496,SG01497,11.000
SG01497,SG01498,4.000
SG01498,SG01499,5.000
SG01499,SG01500,6.000
SG01500,SG01501,7.000
SG01501,SG01502,8.000
SG01502,SG01503,9.000
SG01503,SG01504,10.000
SG01504,SG01505,11.000
SG01505,SG01506,4.000
SG01506,SG01507,5.000
SG01507,SG01508,6.000
SG01508,SG01509,7.000
SG01509,SG01510,8.000
SG01510,SG01511,9.000
SG01511,SG01512,10.000
SG01512,SG01513,11.000
SG01513,SG01514,4.000
SG01514,SG01515,5.000
SG01515,SG01516,6.000
SG01516,SG01517,7.000
SG01517,SG01518,8.000
SG01518,SG01519,9.000
SG01519,SG01520,10.000
SG01520,SG01521,11.000
SG01521,SG01522,4.000
SG01522,SG01523,5.000
SG01523,SG01524,6.000
SG01524,SG01525,7.000
SG01525,SG01526,8.000
SG01526,SG01527,9.000
SG01527,SG01528,10.000
SG01528,SG01529,11.000
SG01529,SG01530,4.000
SG01530,SG01531,5.000
SG01531,SG01532,6.000
SG01532,SG01533,7.000
SG01533,SG01534,8.000
SG01534,SG01535,9.000
SG01535,SG01536,10.000
SG01536,SG01537,11.000
SG01537,SG01538,4.000
SG01538,SG01539,5.000
SG01539,SG01540,6.000
SG01540,SG01541,7.000
SG01541,SG01542,8.000
SG01542,SG01543,9.000
SG01543,SG01544,10.000
SG01544,SG01545,11.000
SG01545,SG01546,4.000
SG01546,SG01547,5.000
SG01547,SG01548,6.000
SG01548,SG01549,7.000
SG01549,SG01550,8.000
SG01550,SG01551,9.000
SG01551,SG01552,10.000
SG01552,SG01553,11.000
SG01553,SG01554,4.000
SG01554,SG01555,5.000
SG01555,SG01556,6.000
SG01556,SG01557,7.000
SG01557,SG01558,8.000
SG01558,SG01559,9.000
SG01559,SG01560,10.000
SG01560,SG01561,11.000
SG01561,SG01562,4.000
SG01562,SG01563,5.000
SG01563,SG01564,6.000
SG01564,SG01565,7.000
SG01565,SG01566,8.000
SG01566,SG01567,9.000
SG01567,SG01568,10.000
SG01568,SG01569,11.000
SG01569,SG01570,4.000
SG01570,SG01571,5.000
SG01571,SG01572,6.000
SG01572,SG01573,7.000
SG01573,SG01574,8.000
SG01574,SG01575,9.000
SG01575,SG01576,10.000
SG01576,SG01577,11.000
SG01577,SG01578,4.000
SG01578,SG01579,5.000
SG01579,SG01580,6.000
SG01580,SG01581,7.000
SG01581,SG01582,8.000
SG01582,SG01583,9.000
SG01583,SG01584,10.000
SG01584,SG01585,11.000
SG01585,SG01586,4.000
SG01586,SG01587,5.000
SG01587,SG01588,6.000
SG01588,SG01589,7.000
SG01589,SG01590,8.000
SG01590,SG01591,9.000
SG01591,SG01592,10.000
SG01592,SG01593,11.000
SG01593,SG01594,4.000
SG01594,SG01595,5.000
SG01595,SG01596,6.000
SG01596,SG01597,7.000
SG01597,SG01598,8.000
SG01598,SG01599,9.000
SG01599,SG01600,10.000
SG01600,SG01601,11.000
SG01601,SG01602,4.000
SG01602,SG01603,5.000
SG01603,SG01604,6.000
SG01604,SG01605,7.000
SG01605,SG01606,8.000
SG01606,SG01607,9.000
SG01607,SG01608,10.000
SG01608,SG01609,11.000
SG01609,SG01610,4.000
SG01610,SG01611,5.000
SG01611,SG01612,6.000
SG01612,SG01613,7.000
SG01613,SG01614,8.000
SG01614,SG01615,9.000
SG01615,SG01616,10.000
SG01616,SG01617,11.000
SG01617,SG01618,4.000
SG01618,SG01619,5.000
SG01619,SG01620,6.000
SG01620,SG01621,7.000
SG01621,SG01622,8.000
SG01622,SG01623,9.000
SG01623,SG01624,10.000
SG01624,SG01625,11.000
SG01625,SG01626,4.000
SG01626,SG01627,5.000
SG01627,SG01628,6.000
SG01628,SG01629,7.000
SG01629,SG01630,8.000
SG01630,SG01631,9.000
SG01631,SG01632,10.000
SG01632,SG01633,11.000
SG01633,SG01634,4.000
SG01634,SG01635,5.000
SG01635,SG01636,6.000
SG01636,SG01637,7.000
SG01637,SG01638,8.000
SG01638,SG01639,9.000
SG01639,SG01640,10.000
SG01640,SG01641,11.000
SG01641,SG01642,4.000
SG01642,SG01643,5.000
SG01643,SG01644,6.000
SG01644,SG01645,7.000
SG01645,SG01646,8.000
SG01646,SG01647,9.000
SG01647,SG01648,10.000
SG01648,SG01649,11.000
SG01649,SG01650,4.000
SG01650,SG01651,5.000
SG01651,SG01652,6.000
SG01652,SG01653,7.000
SG01653,SG01654,8.000
SG01654,SG01655,9.000
SG01655,SG01656,10.000
SG01656,SG01657,11.000
SG01657,SG01658,4.000
SG01658,SG01659,5.000
SG01659,SG01660,6.000
SG01660,SG01661,7.000
SG01661,SG01662,8.000
SG01662,SG01663,9.000
SG01663,SG01664,10.000
SG01664,SG01665,11.000
SG01665,SG01666,4.000
SG01666,SG01667,5.000
SG01667,SG01668,6.000
SG01668,SG01669,7.000
SG01669,SG01670,8.000
SG01670,SG01671,9.000
SG01671,SG01672,10.000
SG01672,SG01673,11.000
SG01673,SG01674,4.000
SG01674,SG01675,5.000
SG01675,SG01676,6.000
SG01676,SG01677,7.000
SG01677,SG01678,8.000
SG01678,SG01679,9.000
SG01679,SG01680,10.000
SG01680,SG01681,11.000
SG01681,SG01682,4.000
SG01682,SG01683,5.000
SG01683,SG01684,6.000
SG01684,SG01685,7.000
SG01685,SG01686,8.000
SG01686,SG01687,9.000
SG01687,SG01688,10.000
SG01688,SG01689,11.000
SG01689,SG01690,4.000
SG01690,SG01691,5.000
SG01691,SG01692,6.000
SG01692,SG01693,7.000
SG01693,SG01694,8.000
SG01694,SG01695,9.000
SG01695,SG01696,10.000
SG01696,SG01697,11.000
SG01697,SG01698,4.000
SG01698,SG01699,5.000
SG01699,SG01700,6.000
SG01700,SG01701,7.000
SG01701,SG01702,8.000
SG01702,SG01703,9.000
SG01703,SG01704,10.000
SG01704,SG01705,11.000
SG01705,SG01706,4.000
SG01706,SG01707,5.000
SG01707,SG01708,6.000
SG01708,SG01709,7.000
SG01709,SG01710,8.000
SG01710,SG01711,9.000
SG01711,SG01712,10.000
SG01712,SG01713,11.000
SG01713,SG01714,4.000
SG01714,SG01715,5.000
SG01715,SG01716,6.000
SG01716,SG01717,7.000
SG01717,SG01718,8.000
SG01718,SG01719,9.000
SG01719,SG01720,10.000
SG01720,SG01721,11.000
SG01721,SG01722,4.000
SG01722,SG01723,5.000
SG01723,SG01724,6.000
SG01724,SG01725,7.000
SG01725,SG01726,8.000
SG01726,SG01727,9.000
SG01727,SG01728,10.000
SG01728,SG01729,11.000
SG01729,SG01730,4.000
SG01730,SG01731,5.000
SG01731,SG01732,6.000
SG01732,SG01733,7.000
SG01733,SG01734,8.000
SG01734,SG01735,9.000
SG01735,SG01736,10.000
SG01736,SG01737,11.000
SG01737,SG01738,4.000
SG01738,SG01739,5.000
SG01739,SG01740,6.000
SG01740,SG01741,7.000
SG01741,SG01742,8.000
SG01742,SG01743,9.000
SG01743,SG01744,10.000
SG01744,SG01745,11.000
SG01745,SG01746,4.000
SG01746,SG01747,5.000
SG01747,SG01748,6.000
SG01748,SG01749,7.000
SG01749,SG01750,8.000
SG01750,SG01751,9.000
SG01751,SG01752,10.000
SG01752,SG01753,11.000
SG01753,SG01754,4.000
SG01754,SG01755,5.000
SG01755,SG01756,6.000
SG01756,SG01757,7.000
SG01757,SG01758,8.000
SG01758,SG01759,9.000
SG01759,SG01760,10.000
SG01760,SG01761,11.000
SG01761,SG01762,4.000
SG01762,SG01763,5.000
SG01763,SG01764,6.000
SG01764,SG01765,7.000
SG01765,SG01766,8.000
SG01766,SG01767,9.000
SG01767,SG01768,10.000
SG01768,SG01769,11.000
SG01769,SG01770,4.000
SG01770,SG01771,5.000
SG01771,SG01772,6.000
SG01772,SG01773,7.000
SG01773,SG01774,8.000
SG01774,SG01775,9.000
SG01775,SG01776,10.000
SG01776,SG01777,11.000
SG01777,SG01778,4.000
SG01778,SG01779,5.000
SG01779,SG01780,6.000
SG01780,SG01781,7.000
SG01781,SG01782,8.000
SG01782,SG01783,9.000
SG01783,SG01784,10.000
SG01784,SG01785,11.000
SG01785,SG01786,4.000
SG01786,SG01787,5.000
SG01787,SG01788,6.000
SG01788,SG01789,7.000
SG01789,SG01790,8.000
SG01790,SG01791,9.000
SG01791,SG01792,10.000
SG01792,SG01793,11.000
SG01793,SG01794,4.000
SG01794,SG01795,5.000
SG01795,SG01796,6.000
SG01796,SG01797,7.000
SG01797,SG01798,8.000
SG01798,SG01799,9.000
SG01799,SG01800,10.000
SG01800,SG01801,11.000
SG01801,SG01802,4.000
SG01802,SG01803,5.000
SG01803,SG01804,6.000
SG01804,SG01805,7.000
SG01805,SG01806,8.000
SG01806,SG01807,9.000
SG01807,SG01808,10.000
SG01808,SG01809,11.000
SG01809,SG01810,4.000
SG01810,SG01811,5.000
SG01811,SG01812,6.000
SG01812,SG01813,7.000
SG01813,SG01814,8.000
SG01814,SG01815,9.000
SG01815,SG01816,10.000
SG01816,SG01817,11.000
SG01817,SG01818,4.000
SG01818,SG01819,5.000
SG01819,SG01820,6.000
SG01820,SG01821,7.000
SG01821,SG01822,8.000
SG01822,SG01823,9.000
SG01823,SG01824,10.000
SG01824,SG01825,11.000
SG01825,SG01826,4.000
SG01826,SG01827,5.000
SG01827,SG01828,6.000
SG01828,SG01829,7.000
SG01829,SG01830,8.000
SG01830,SG01831,9.000
SG01831,SG01832,10.000
SG01832,SG01833,11.000
SG01833,SG01834,4.000
SG01834,SG01835,5.000
SG01835,SG01836,6.000
SG01836,SG01837,7.000
SG01837,SG01838,8.000
SG01838,SG01839,9.000
SG01839,SG01840,10.000
SG01840,SG01841,11.000
SG01841,SG01842,4.000
SG01842,SG01843,5.000
SG01843,SG01844,6.000
SG01844,SG01845,7.000
SG01845,SG01846,8.000
SG01846,SG01847,9.000
SG01847,SG01848,10.000
SG01848,SG01849,11.000
SG01849,SG01850,4.000
SG01850,SG01851,5.000
SG01851,SG01852,6.000
SG01852,SG01853,7.000
SG01853,SG01854,8.000
SG01854,SG01855,9.000
SG01855,SG01856,10.000
SG01856,SG01857,11.000
SG01857,SG01858,4.000
SG01858,SG01859,5.000
SG01859,SG01860,6.000
SG01860,SG01861,7.000
SG01861,SG01862,8.000
SG01862,SG01863,9.000
SG01863,SG01864,10.000
SG01864,SG01865,11.000
SG01865,SG01866,4.000
SG01866,SG01867,5.000
SG01867,SG01868,6.000
SG01868,SG01869,7.000
SG01869,SG01870,8.000
SG01870,SG01871,9.000
SG01871,SG01872,10.000
SG01872,SG01873,11.000
SG01873,SG01874,4.000
SG01874,SG01875,5.000
SG01875,SG01876,6.000
SG01876,SG01877,7.000
SG01877,SG01878,8.000
SG01878,SG01879,9.000
SG01879,SG01880,10.000
SG01880,SG01881,11.000
SG01881,SG01882,4.000
SG01882,SG01883,5.000
SG01883,SG01884,6.000
SG01884,SG01885,7.000
SG01885,SG01886,8.000
SG01886,SG01887,9.000
SG01887,SG01888,10.000
SG01888,SG01889,11.000
SG01889,SG01890,4.000
SG01890,SG01891,5.000
SG01891,SG01892,6.000
SG01892,SG01893,7.000
SG01893,SG01894,8.000
SG01894,SG01895,9.000
SG01895,SG01896,10.000
SG01896,SG01897,11.000
SG01897,SG01898,4.000
SG01898,SG01899,5.000
SG01899,SG01900,6.000
SG01900,SG01901,7.000
SG01901,SG01902,8.000
SG01902,SG01903,9.000
SG01903,SG01904,10.000
SG01904,SG01905,11.000
SG01905,SG01906,4.000
SG01906,SG01907,5.000
SG01907,SG01908,6.000
SG01908,SG01909,7.000
SG01909,SG01910,8.000
SG01910,SG01911,9.000
SG01911,SG01912,10.000
SG01912,SG01913,11.000
SG01913,SG01914,4.000
SG01914,SG01915,5.000
SG01915,SG01916,6.000
SG01916,SG01917,7.000
SG01917,SG01918,8.000
SG01918,SG01919,9.000
SG01919,SG01920,10.000
SG01920,SG01921,11.000
SG01921,SG01922,4.000
SG01922,SG01923,5.000
SG01923,SG01924,6.000
SG01924,SG01925,7.000
SG01925,SG01926,8.000
SG01926,SG01927,9.000
SG01927,SG01928,10.000
SG01928,SG01929,11.000
SG01929,SG01930,4.000
SG01930,SG01931,5.000
SG01931,SG01932,6.000
SG01932,SG01933,7.000
SG01933,SG01934,8.000
SG01934,SG01935,9.000
SG01935,SG01936,10.000
SG01936,SG01937,11.000
SG01937,SG01938,4.000
SG01938,SG01939,5.000
SG01939,SG01940,6.000
SG01940,SG01941,7.000
SG01941,SG01942,8.000
SG01942,SG01943,9.000
SG01943,SG01944,10.000
SG01944,SG01945,11.000
SG01945,SG01946,4.000
SG01946,SG01947,5.000
SG01947,SG01948,6.000
SG01948,SG01949,7.000
SG01949,SG01950,8.000
SG01950,SG01951,9.000
SG01951,SG01952,10.000
SG01952,SG01953,11.000
SG01953,SG01954,4.000
SG01954,SG01955,5.000
SG01955,SG01956,6.000
SG01956,SG01957,7.000
SG01957,SG01958,8.000
SG01958,SG01959,9.000
SG01959,SG01960,10.000
SG01960,SG01961,11.000
SG01961,SG01962,4.000
SG01962,SG01963,5.000
SG01963,SG01964,6.000
SG01964,SG01965,7.000
SG01965,SG01966,8.000
SG01966,SG01967,9.000
SG01967,SG01968,10.000
SG01968,SG01969,11.000
SG01969,SG01970,4.000
SG01970,SG01971,5.000
SG01971,SG01972,6.000
SG01972,SG01973,7.000
SG01973,SG01974,8.000
SG01974,SG01975,9.000
SG01975,SG01976,10.000
SG01976,SG01977,11.000
SG01977,SG01978,4.000
SG01978,SG01979,5.000
SG01979,SG01980,6.000
SG01980,SG01981,7.000
SG01981,SG01982,8.000
SG01982,SG01983,9.000
SG01983,SG01984,10.000
SG01984,SG01985,11.000
SG01985,SG01986,4.000
SG01986,SG01987,5.000
SG01987,SG01988,6.000
SG01988,SG01989,7.000
SG01989,SG01990,8.000
SG01990,SG01991,9.000
SG01991,SG01992,10.000
SG01992,SG01993,11.000
SG01993,SG01994,4.000
SG01994,SG01995,5.000
SG01995,SG01996,6.000
SG01996,SG01997,7.000
SG01997,SG01998,8.000
SG01998,SG01999,9.000
